phasespace_timestamp,system_timestamp,id,marker_time,condition,position.x,position.y,position.z
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,0,801908,Great,0.40101,0.71732,0.33950
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,1,801908,Great,0.38916,0.70113,0.31886
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,2,801908,Great,0.38576,0.71010,0.29431
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,3,801908,Great,0.38050,0.73513,0.27584
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,4,801908,Great,0.40012,0.67256,0.33507
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,5,801908,Great,0.37583,0.66493,0.31726
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,6,801908,Great,0.36708,0.66821,0.29472
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,7,801908,Great,0.38179,0.69154,0.27137
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,8,801908,Great,0.36623,0.71019,0.38244
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,9,801908,Great,0.34993,0.72979,0.38251
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,10,801908,Great,0.32842,0.75238,0.37697
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,11,801908,Great,0.34632,0.78932,0.32630
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,12,801908,Great,0.37792,0.76203,0.34543
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,13,801908,Great,0.37741,0.76518,0.32645
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,14,801908,Great,0.37091,0.76900,0.30125
2022.08.05 08:26.49.236,2022.08.05 10:26.49.236,15,801908,Great,0.36123,0.76975,0.28115
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,0,801909,Great,0.40100,0.71729,0.33948
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,1,801909,Great,0.38916,0.70112,0.31886
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,2,801909,Great,0.38577,0.71012,0.29433
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,3,801909,Great,0.38049,0.73510,0.27583
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,4,801909,Great,0.40012,0.67258,0.33508
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,5,801909,Great,0.37582,0.66493,0.31728
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,6,801909,Great,0.36710,0.66822,0.29471
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,7,801909,Great,0.38177,0.69153,0.27136
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,8,801909,Great,0.36644,0.71021,0.38255
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,9,801909,Great,0.34992,0.72979,0.38250
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,10,801909,Great,0.32847,0.75244,0.37702
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,11,801909,Great,0.34634,0.78934,0.32634
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,12,801909,Great,0.37793,0.76201,0.34541
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,13,801909,Great,0.37740,0.76518,0.32646
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,14,801909,Great,0.37089,0.76898,0.30126
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,15,801909,Great,0.36121,0.76975,0.28116
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,0,801910,Great,0.40100,0.71728,0.33950
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,1,801910,Great,0.38914,0.70110,0.31885
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,2,801910,Great,0.38575,0.71009,0.29432
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,3,801910,Great,0.38051,0.73512,0.27584
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,4,801910,Great,0.40012,0.67256,0.33508
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,5,801910,Great,0.37582,0.66492,0.31727
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,6,801910,Great,0.36710,0.66824,0.29472
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,7,801910,Great,0.38177,0.69153,0.27138
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,8,801910,Great,0.36634,0.71019,0.38251
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,9,801910,Great,0.34991,0.72978,0.38253
2022.08.05 08:26.49.236,2022.08.05 10:26.49.237,10,801910,Great,0.32841,0.75238,0.37698
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,11,801910,Great,0.34635,0.78935,0.32635
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,12,801910,Great,0.37793,0.76202,0.34543
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,13,801910,Great,0.37740,0.76519,0.32646
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,14,801910,Great,0.37088,0.76899,0.30126
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,15,801910,Great,0.36122,0.76975,0.28115
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,0,801911,Great,0.40101,0.71729,0.33950
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,1,801911,Great,0.38913,0.70109,0.31885
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,2,801911,Great,0.38577,0.71010,0.29433
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,3,801911,Great,0.38050,0.73509,0.27583
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,4,801911,Great,0.40013,0.67255,0.33508
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,5,801911,Great,0.37582,0.66491,0.31727
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,6,801911,Great,0.36697,0.66813,0.29481
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,7,801911,Great,0.38177,0.69152,0.27139
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,8,801911,Great,0.36634,0.71019,0.38251
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,9,801911,Great,0.34991,0.72978,0.38252
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,10,801911,Great,0.32842,0.75240,0.37698
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,11,801911,Great,0.34635,0.78933,0.32633
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,12,801911,Great,0.37795,0.76199,0.34542
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,13,801911,Great,0.37740,0.76518,0.32648
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,14,801911,Great,0.37088,0.76898,0.30126
2022.08.05 08:26.49.236,2022.08.05 10:26.49.238,15,801911,Great,0.36123,0.76973,0.28116
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,0,801912,Great,0.40100,0.71731,0.33951
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,1,801912,Great,0.38914,0.70109,0.31885
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,2,801912,Great,0.38576,0.71012,0.29435
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,3,801912,Great,0.38049,0.73507,0.27584
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,4,801912,Great,0.40013,0.67254,0.33509
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,5,801912,Great,0.37583,0.66490,0.31727
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,6,801912,Great,0.36697,0.66813,0.29481
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,7,801912,Great,0.38175,0.69151,0.27140
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,8,801912,Great,0.36634,0.71022,0.38252
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,9,801912,Great,0.34991,0.72979,0.38253
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,10,801912,Great,0.32841,0.75238,0.37698
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,11,801912,Great,0.34635,0.78934,0.32633
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,12,801912,Great,0.37795,0.76198,0.34543
2022.08.05 08:26.49.244,2022.08.05 10:26.49.244,13,801912,Great,0.37741,0.76517,0.32649
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,14,801912,Great,0.37089,0.76897,0.30127
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,15,801912,Great,0.36123,0.76973,0.28118
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,0,801913,Great,0.40098,0.71728,0.33949
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,1,801913,Great,0.38916,0.70111,0.31886
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,2,801913,Great,0.38576,0.71009,0.29435
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,3,801913,Great,0.38052,0.73511,0.27585
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,4,801913,Great,0.40012,0.67256,0.33511
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,5,801913,Great,0.37583,0.66493,0.31729
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,6,801913,Great,0.36695,0.66814,0.29483
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,7,801913,Great,0.38176,0.69152,0.27142
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,8,801913,Great,0.36633,0.71018,0.38251
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,9,801913,Great,0.34992,0.72979,0.38254
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,10,801913,Great,0.32847,0.75242,0.37705
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,11,801913,Great,0.34634,0.78932,0.32635
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,12,801913,Great,0.37793,0.76202,0.34545
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,13,801913,Great,0.37742,0.76519,0.32648
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,14,801913,Great,0.37089,0.76897,0.30127
2022.08.05 08:26.49.244,2022.08.05 10:26.49.245,15,801913,Great,0.36124,0.76972,0.28119
2022.08.05 08:26.49.255,2022.08.05 10:26.49.254,0,801914,Great,0.40097,0.71727,0.33949
2022.08.05 08:26.49.255,2022.08.05 10:26.49.254,1,801914,Great,0.38914,0.70110,0.31887
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,2,801914,Great,0.38576,0.71011,0.29436
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,3,801914,Great,0.38050,0.73508,0.27586
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,4,801914,Great,0.40012,0.67254,0.33511
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,5,801914,Great,0.37585,0.66492,0.31728
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,6,801914,Great,0.36712,0.66820,0.29473
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,7,801914,Great,0.38175,0.69150,0.27142
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,8,801914,Great,0.36623,0.71018,0.38248
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,9,801914,Great,0.34989,0.72978,0.38254
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,10,801914,Great,0.32842,0.75238,0.37698
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,11,801914,Great,0.34632,0.78930,0.32634
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,12,801914,Great,0.37794,0.76201,0.34545
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,13,801914,Great,0.37743,0.76517,0.32647
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,14,801914,Great,0.37090,0.76898,0.30127
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,15,801914,Great,0.36124,0.76972,0.28119
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,0,801915,Great,0.40100,0.71728,0.33952
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,1,801915,Great,0.38917,0.70111,0.31889
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,2,801915,Great,0.38577,0.71010,0.29435
2022.08.05 08:26.49.255,2022.08.05 10:26.49.255,3,801915,Great,0.38051,0.73510,0.27586
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,4,801915,Great,0.40013,0.67256,0.33513
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,5,801915,Great,0.37585,0.66493,0.31729
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,6,801915,Great,0.36716,0.66824,0.29473
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,7,801915,Great,0.38175,0.69151,0.27143
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,8,801915,Great,0.36643,0.71021,0.38257
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,9,801915,Great,0.34990,0.72979,0.38253
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,10,801915,Great,0.32846,0.75241,0.37706
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,11,801915,Great,0.34635,0.78931,0.32634
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,12,801915,Great,0.37795,0.76201,0.34544
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,13,801915,Great,0.37743,0.76517,0.32649
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,14,801915,Great,0.37091,0.76897,0.30128
2022.08.05 08:26.49.255,2022.08.05 10:26.49.256,15,801915,Great,0.36124,0.76973,0.28120
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,0,801916,Great,0.40098,0.71725,0.33949
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,1,801916,Great,0.38914,0.70109,0.31888
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,2,801916,Great,0.38577,0.71009,0.29436
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,3,801916,Great,0.38052,0.73508,0.27585
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,4,801916,Great,0.40012,0.67254,0.33511
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,5,801916,Great,0.37584,0.66490,0.31730
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,6,801916,Great,0.36715,0.66822,0.29472
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,7,801916,Great,0.38175,0.69149,0.27143
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,8,801916,Great,0.36624,0.71020,0.38250
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,9,801916,Great,0.34993,0.72977,0.38254
2022.08.05 08:26.49.262,2022.08.05 10:26.49.262,10,801916,Great,0.32843,0.75237,0.37698
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,11,801916,Great,0.34634,0.78932,0.32633
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,12,801916,Great,0.37793,0.76202,0.34546
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,13,801916,Great,0.37741,0.76518,0.32650
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,14,801916,Great,0.37092,0.76898,0.30127
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,15,801916,Great,0.36124,0.76973,0.28120
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,0,801917,Great,0.40101,0.71728,0.33954
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,1,801917,Great,0.38917,0.70110,0.31889
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,2,801917,Great,0.38577,0.71011,0.29437
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,3,801917,Great,0.38052,0.73506,0.27586
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,4,801917,Great,0.40012,0.67256,0.33513
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,5,801917,Great,0.37585,0.66492,0.31731
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,6,801917,Great,0.36714,0.66820,0.29474
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,7,801917,Great,0.38174,0.69149,0.27143
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,8,801917,Good,0.36635,0.71020,0.38254
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,9,801917,Great,0.34991,0.72977,0.38253
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,10,801917,Great,0.32848,0.75241,0.37705
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,11,801917,Great,0.34636,0.78930,0.32635
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,12,801917,Great,0.37795,0.76200,0.34545
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,13,801917,Great,0.37741,0.76517,0.32650
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,14,801917,Great,0.37091,0.76897,0.30128
2022.08.05 08:26.49.262,2022.08.05 10:26.49.263,15,801917,Great,0.36124,0.76972,0.28121
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,0,801918,Great,0.40100,0.71727,0.33950
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,1,801918,Great,0.38918,0.70109,0.31890
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,2,801918,Great,0.38577,0.71009,0.29436
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,3,801918,Great,0.38055,0.73509,0.27588
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,4,801918,Great,0.40013,0.67255,0.33512
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,5,801918,Great,0.37586,0.66490,0.31731
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,6,801918,Great,0.36712,0.66822,0.29475
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,7,801918,Great,0.38175,0.69150,0.27145
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,8,801918,Good,0.36633,0.71017,0.38252
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,9,801918,Great,0.34992,0.72977,0.38253
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,10,801918,Great,0.32842,0.75237,0.37698
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,11,801918,Great,0.34636,0.78932,0.32636
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,12,801918,Great,0.37794,0.76200,0.34546
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,13,801918,Great,0.37741,0.76518,0.32651
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,14,801918,Great,0.37092,0.76897,0.30128
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,15,801918,Great,0.36125,0.76972,0.28121
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,0,801919,Great,0.40100,0.71726,0.33952
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,1,801919,Great,0.38915,0.70108,0.31888
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,2,801919,Great,0.38578,0.71009,0.29436
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,3,801919,Great,0.38054,0.73508,0.27587
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,4,801919,Great,0.40013,0.67254,0.33512
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,5,801919,Great,0.37587,0.66490,0.31730
2022.08.05 08:26.49.273,2022.08.05 10:26.49.273,6,801919,Great,0.36710,0.66819,0.29478
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,7,801919,Great,0.38175,0.69149,0.27144
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,8,801919,Good,0.36635,0.71017,0.38253
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,9,801919,Great,0.34991,0.72977,0.38254
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,10,801919,Great,0.32843,0.75237,0.37699
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,11,801919,Great,0.34637,0.78931,0.32636
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,12,801919,Great,0.37794,0.76199,0.34546
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,13,801919,Great,0.37742,0.76517,0.32651
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,14,801919,Great,0.37090,0.76895,0.30129
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,15,801919,Great,0.36125,0.76971,0.28122
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,0,801920,Great,0.40101,0.71728,0.33953
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,1,801920,Great,0.38915,0.70107,0.31887
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,2,801920,Great,0.38579,0.71010,0.29437
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,3,801920,Great,0.38053,0.73507,0.27586
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,4,801920,Great,0.40015,0.67253,0.33512
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,5,801920,Great,0.37586,0.66489,0.31730
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,6,801920,Great,0.36706,0.66814,0.29482
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,7,801920,Great,0.38176,0.69146,0.27144
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,8,801920,Good,0.36638,0.71019,0.38255
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,9,801920,Great,0.34991,0.72977,0.38254
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,10,801920,Great,0.32842,0.75236,0.37699
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,11,801920,Great,0.34636,0.78929,0.32635
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,12,801920,Great,0.37794,0.76198,0.34544
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,13,801920,Great,0.37742,0.76516,0.32652
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,14,801920,Great,0.37091,0.76895,0.30129
2022.08.05 08:26.49.273,2022.08.05 10:26.49.274,15,801920,Great,0.36125,0.76971,0.28122
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,0,801921,Great,0.40101,0.71725,0.33952
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,1,801921,Great,0.38918,0.70108,0.31889
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,2,801921,Great,0.38580,0.71008,0.29435
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,3,801921,Great,0.38055,0.73510,0.27588
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,4,801921,Great,0.40015,0.67255,0.33511
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,5,801921,Great,0.37588,0.66491,0.31730
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,6,801921,Great,0.36713,0.66819,0.29476
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,7,801921,Great,0.38175,0.69148,0.27146
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,8,801921,Great,0.36634,0.71015,0.38252
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,9,801921,Great,0.34995,0.72975,0.38254
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,10,801921,Great,0.32847,0.75239,0.37705
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,11,801921,Great,0.34635,0.78929,0.32636
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,12,801921,Great,0.37795,0.76199,0.34544
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,13,801921,Great,0.37742,0.76518,0.32652
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,14,801921,Great,0.37091,0.76895,0.30129
2022.08.05 08:26.49.279,2022.08.05 10:26.49.279,15,801921,Great,0.36126,0.76971,0.28122
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,0,801922,Great,0.40099,0.71724,0.33950
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,1,801922,Great,0.38918,0.70108,0.31889
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,2,801922,Great,0.38581,0.71010,0.29436
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,3,801922,Great,0.38055,0.73507,0.27587
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,4,801922,Great,0.40015,0.67253,0.33511
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,5,801922,Great,0.37589,0.66490,0.31729
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,6,801922,Great,0.36703,0.66812,0.29484
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,7,801922,Great,0.38175,0.69147,0.27145
2022.08.05 08:26.49.285,2022.08.05 10:26.49.285,8,801922,Good,0.36636,0.71016,0.38252
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,9,801922,Great,0.34993,0.72975,0.38254
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,10,801922,Great,0.32843,0.75237,0.37696
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,11,801922,Great,0.34636,0.78930,0.32637
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,12,801922,Great,0.37797,0.76199,0.34545
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,13,801922,Great,0.37742,0.76516,0.32651
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,14,801922,Great,0.37093,0.76896,0.30129
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,15,801922,Great,0.36126,0.76970,0.28120
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,0,801923,Great,0.40105,0.71727,0.33954
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,1,801923,Great,0.38921,0.70108,0.31890
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,2,801923,Great,0.38581,0.71007,0.29436
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,3,801923,Great,0.38056,0.73509,0.27589
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,4,801923,Great,0.40016,0.67255,0.33513
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,5,801923,Great,0.37589,0.66491,0.31729
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,6,801923,Great,0.36710,0.66819,0.29479
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,7,801923,Great,0.38176,0.69148,0.27146
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,8,801923,Good,0.36639,0.71019,0.38254
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,9,801923,Great,0.34992,0.72974,0.38254
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,10,801923,Great,0.32848,0.75239,0.37704
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,11,801923,Great,0.34637,0.78930,0.32638
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,12,801923,Great,0.37798,0.76199,0.34546
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,13,801923,Great,0.37742,0.76516,0.32652
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,14,801923,Great,0.37093,0.76896,0.30129
2022.08.05 08:26.49.285,2022.08.05 10:26.49.286,15,801923,Great,0.36126,0.76969,0.28120
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,0,801924,Great,0.40101,0.71725,0.33951
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,1,801924,Great,0.38918,0.70106,0.31888
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,2,801924,Great,0.38582,0.71007,0.29436
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,3,801924,Great,0.38055,0.73506,0.27588
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,4,801924,Great,0.40017,0.67253,0.33511
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,5,801924,Great,0.37591,0.66490,0.31728
2022.08.05 08:26.49.295,2022.08.05 10:26.49.295,6,801924,Great,0.36705,0.66813,0.29481
